"user_code","book_code","score","book_title"
"US002239","BC0004305",4,"벡 Beck"
"US002239","BC0000132",4.5,"기생수"
"US002239","BC0002465",3,"부자 아빠 가난한 아빠"
"US002239","BC0001335",4,"빅 픽처"
"US002239","BC0027844",4.5,"현명한 초보 투자자"
"US002239","BC0021241",3,"심플하게 산다 2"
"US002240","BC0000346",3.5,"연금술사"
"US002240","BC0000357",4,"해리 포터와 아즈카반의 죄수"
"US002240","BC0000358",3.5,"해리 포터와 비밀의 방"
"US002240","BC0000246",2.5,"가시고기"
"US002240","BC0005971",2.5,"삼국지"
"US002240","BC0001143",4,"1Q84"
"US002240","BC0001338",4,"멋진 신세계"
"US002240","BC0001062",4,"오베라는 남자"
"US002240","BC0001551",3.5,"파피용"
"US002240","BC0000350",5,"동물농장"
"US002240","BC0001100",4,"개미"
"US002240","BC0000275",3.5,"나무"
"US002240","BC0000359",4,"해리 포터와 마법사의 돌"
"US002240","BC0001098",3,"다 빈치 코드"
"US002241","BC0002175",2,"이태원 클라쓰"
"US002241","BC0001736",3.5,"28"
"US002241","BC0001055",3,"죽은 왕녀를 위한 파반느"
"US002241","BC0003377",3.5,"인터뷰"
"US002241","BC0003309",3,"머리부터 천천히"
"US002241","BC0001348",3,"나미야 잡화점의 기적"
"US002241","BC0000314",3,"채식주의자"
"US002241","BC0001595",3,"희랍어 시간"
"US002241","BC0001057",3,"개밥바라기별"
"US002241","BC0001548",3,"외딴방"
"US002241","BC0002726",3,"아내가 결혼했다"
"US002241","BC0011913",3,"수상한 식모들"
"US002241","BC0000187",3,"핑퐁"
"US002241","BC0001424",3.5,"종의 기원"
"US002241","BC0003237",3,"구의 증명"
"US002241","BC0001201",3.5,"브람스를 좋아하세요..."
"US002241","BC0001633",4,"어서오세요, 305호에!"
"US002241","BC0001601",3.5,"오직 두 사람"
"US002241","BC0001517",3.5,"날개"
"US002241","BC0002305",1,"누구를 위하여 종은 울리나"
"US002241","BC0001593",3,"죄와 벌"
"US002241","BC0001619",3,"초판본 페스트"
"US002241","BC0004267",3,"야성의 부름"
"US002241","BC0001547",2.5,"토지"
"US002241","BC0006254",3,"오스카 와일드 작품선"
"US002241","BC0001155",3,"달콤 쌉싸름한 초콜릿"
"US002241","BC0005679",2.5,"이솝 우화집"
"US002241","BC0001004",3,"젊은 베르테르의 슬픔"
"US002241","BC0000642",1.5,"언어의 온도"
"US002241","BC0001296",3.5,"스키너의 심리상자 열기"
"US002241","BC0002791",2.5,"습관의 재발견"
"US002241","BC0001336",2,"운수 좋은 날 「현진건」"
"US002241","BC0002965",2,"사랑손님과 어머니"
"US002241","BC0001325",3.5,"이상한 나라의 앨리스"
"US002241","BC0005750",2.5,"생명이 있는 것은 다 아름답다"
"US002241","BC0000180",2.5,"꽃들에게 희망을"
"US002241","BC0001552",2.5,"누가 내 치즈를 옮겼을까?"
"US002241","BC0000246",3,"가시고기"
"US002241","BC0001726",2.5,"태백산맥"
"US002241","BC0001928",3,"이윤기의 그리스 로마 신화"
"US002241","BC0001061",3,"FBI 행동의 심리학"
"US002241","BC0001188",2,"야생초 편지"
"US002241","BC0000194",3,"파리대왕"
"US002241","BC0000177",2,"연탄길"
"US002241","BC0000201",2,"우리들의 일그러진 영웅"
"US002241","BC0000245",3.5,"내 생애의 아이들"
"US002241","BC0001715",3.5,"나는 고양이로소이다"
"US002241","BC0000190",2,"마시멜로 이야기"
"US002241","BC0001347",3,"파인만 씨, 농담도 잘하시네!"
"US002241","BC0000330",2,"그 많던 싱아는 누가 다 먹었을까"
"US002241","BC0000340",4,"비행운"
"US002241","BC0001077",3.5,"너무 한낮의 연애"
"US002241","BC0001251",3,"내 영혼이 따뜻했던 날들"
"US002241","BC0010184",3,"끝없는 이야기 1"
"US002241","BC0000099",4,"바깥은 여름"
"US002241","BC0000212",3,"룬의 아이들 - 데모닉"
"US002241","BC0000213",3.5,"룬의 아이들 - 윈터러"
"US002241","BC0004218",3,"너는 내가 버리지 못한 유일한 문장이다"
"US002241","BC0001512",3,"체 게바라 평전"
"US002241","BC0001446",2.5,"해변의 카프카"
"US002241","BC0008725",2.5,"풍금이 있던 자리"
"US002241","BC0001044",3.5,"입 속의 검은 잎"
"US002241","BC0005717",3,"미저리"
"US002241","BC0002749",3,"삼미 슈퍼스타즈의 마지막 팬클럽"
"US002241","BC0000232",2.5,"제인 에어"
"US002241","BC0000250",1,"바람의 딸 걸어서 지구 세 바퀴 반"
"US002241","BC0001027",1.5,"하악하악"
"US002241","BC0006076",2.5,"아북거, 아북거"
"US002241","BC0001274",2,"타라 덩컨"
"US002241","BC0003545",2.5,"제임스와 슈퍼 복숭아"
"US002241","BC0000593",2.5,"아낌없이 주는 나무 (어린이용)"
"US002241","BC0003881",1.5,"노빈손 아이스케키 공화국을 구하라"
"US002241","BC0000716",2,"돼지책 (100쇄 기념판)"
"US002241","BC0002947",2,"왕자와 거지"
"US002241","BC0002946",1.5,"지진에서 살아남기"
"US002241","BC0000919",1.5,"화산에서 살아남기"
"US002241","BC0000920",1.5,"사막에서 살아남기"
"US002241","BC0000921",1.5,"빙하에서 살아남기"
"US002241","BC0000086",2.5,"강아지똥"
"US002241","BC0000826",2.5,"아주 특별한 우리 형"
"US002241","BC0004873",2,"안내견 탄실이"
"US002241","BC0000252",1,"지도 밖으로 행군하라"
"US002241","BC0000825",2,"돌아온 진돗개 백구"
"US002241","BC0009625",1.5,"만년샤쓰"
"US002241","BC0005997",3,"한밤중 톰의 정원에서"
"US002241","BC0006049",2.5,"산적의 딸 로냐"
"US002241","BC0008048",2,"행복한 청소부"
"US002241","BC0009683",1.5,"노빈손, 피라미드의 비밀을 풀어라"
"US002241","BC0008080",1.5,"고양이 학교"
"US002241","BC0002411",2.5,"책 먹는 여우"
"US002241","BC0002279",3,"괴물들이 사는 나라"
"US002241","BC0002885",2.5,"동물과 대화하는 아이 티피"
"US002241","BC0002275",2,"곰 사냥을 떠나자"
"US002241","BC0007988",1.5,"팥죽 할머니와 호랑이"
"US002241","BC0002886",2,"열두 띠 이야기"
"US002241","BC0011515",2,"호첸플로츠 다시 나타나다! 2"
"US002241","BC0013159",2,"수일이와 수일이"
"US002241","BC0001312",1.5,"열두 살에 부자가 된 키라"
"US002241","BC0005947",3,"에듀케이션"
"US002241","BC0003251",4.5,"라이터 좀 빌립시다"
"US002241","BC0003345",3,"인간이 버린 사랑"
"US002241","BC0005933",3,"죽은 눈을 위한 송가"
"US002241","BC0003502",4,"오십 미터"
"US002241","BC0000195",2,"꽃으로도 때리지 말라"
"US002241","BC0002766",2,"플랜더스의 개"
"US002241","BC0006201",2.5,"오 자히르"
"US002241","BC0001480",3,"도로시와 오즈의 마법사"
"US002241","BC0005744",2,"스님의 주례사"
"US002241","BC0001701",2,"무소유"
"US002241","BC0001255",3,"피터팬"
"US002241","BC0000013",1.5,"아프니까 청춘이다"
"US002241","BC0004799",2.5,"백범일지"
"US002241","BC0001354",2.5,"지식 e - 시즌 1"
"US002241","BC0001711",2.5,"모랫말 아이들"
"US002241","BC0016566",3,"포우 단편선"
"US002241","BC0013242",3,"카프카 단편집"
"US002241","BC0002165",2.5,"마지막 잎새"
"US002241","BC0002300",3,"오페라의 유령 - 전2권 (한글판 + 영문판)"
"US002241","BC0005845",2.5,"눈의 여왕"
"US002241","BC0006598",2.5,"나는 조지아의 미친 고양이"
"US002241","BC0007347",2.5,"채털리 부인의 연인"
"US002241","BC0007647",3,"피터 래빗 시리즈 전집"
"US002241","BC0006171",3.5,"시튼 동물기"
"US002241","BC0001575",3,"환상동화집"
"US002241","BC0001475",2.5,"홍당무"
"US002241","BC0000909",3,"자전거를 못 타는 아이"
"US002241","BC0002960",2.5,"왕자와 거지"
"US002241","BC0002951",2.5,"크리스마스 캐럴"
"US002241","BC0002765",2.5,"피노키오"
"US002241","BC0005837",2.5,"소공녀"
"US002241","BC0000714",3,"인형의 집"
"US002241","BC0000091",2.5,"꽃들에게 희망을"
"US002241","BC0001259",2.5,"올리버 트위스트"
"US002241","BC0001313",3,"꼬마 니콜라"
"US002241","BC0001675",3,"레미제라블"
"US002241","BC0000715",3,"시계태엽 오렌지"
"US002241","BC0000348",3,"진주 귀고리 소녀"
"US002241","BC0000230",3,"얼굴 빨개지는 아이"
"US002241","BC0001139",3,"내 영혼이 따뜻했던 날들"
"US002241","BC0001345",3,"변신.시골의사"
"US002241","BC0000244",3,"걸리버 여행기"
"US002241","BC0000045",2.5,"수레바퀴 아래서"
"US002241","BC0001029",2.5,"햄릿"
"US002241","BC0001016",2.5,"베니스의 상인"
"US002241","BC0000280",3.5,"파이 이야기"
"US002241","BC0001094",3.5,"앵무새 죽이기"
"US002241","BC0000235",2.5,"노인과 바다"
"US002241","BC0000243",3,"톨스토이 단편선"
"US002241","BC0000276",3,"신"
"US002241","BC0000067",3.5,"호밀밭의 파수꾼"
"US002241","BC0000049",3,"오만과 편견"
"US002241","BC0000050",3,"위대한 개츠비"
"US002241","BC0000312",3.5,"나의 라임 오렌지나무"
"US002241","BC0002248",3,"만화 삼국지"
"US002241","BC0010243",3,"루드비코의 만화.영화"
"US002241","BC0001933",3,"베르세르크"
"US002241","BC0001606",3,"언플러그드 보이"
"US002241","BC0000915",1.5,"파페포포 투게더"
"US002241","BC0000914",1.5,"파페포포 메모리즈"
"US002241","BC0004600",3,"공룡둘리에 대한 슬픈 오마주"
"US002241","BC0010437",3,"아이실드21"
"US002241","BC0001327",2.5,"파페포포 안단테"
"US002241","BC0001695",3,"20세기 소년"
"US002241","BC0001694",3.5,"몬스터"
"US002241","BC0000636",2.5,"데스 노트 Death Note"
"US002241","BC0001328",3.5,"슬램덩크"
"US002241","BC0000146",3.5,"강철의 연금술사"
"US002241","BC0000142",2.5,"간츠 Gantz"
"US002241","BC0003614",3,"키드갱"
"US002241","BC0001648",3.5,"고스트 바둑왕"
"US002241","BC0001976",3.5,"미스터 초밥왕 전국대회편"
"US002241","BC0001284",3.5,"미스터 초밥왕"
"US002241","BC0001301",3.5,"식객"
"US002241","BC0005665",3,"마니아를 위한 세계 미스터리 걸작선"
"US002241","BC0003700",3,"살인을 예고합니다"
"US002241","BC0025350",3,"커튼"
"US002241","BC0001554",3.5,"동급생"
"US002241","BC0001515",3,"쥐덫"
"US002241","BC0013157",3,"움직이는 손가락"
"US002241","BC0000176",3,"아낌없이 주는 나무"
"US002241","BC0014652",3,"서재의 시체"
"US002241","BC0001258",2.5,"흑설공주 이야기"
"US002241","BC0001210",3,"칼의 노래"
"US002241","BC0000285",3,"연을 쫓는 아이"
"US002241","BC0001042",2.5,"엄마를 부탁해"
"US002241","BC0000241",3,"안네의 일기"
"US002241","BC0000097",3.5,"눈먼 자들의 도시"
"US002241","BC0001728",3,"비뚤어진 집"
"US002241","BC0014457",3,"끝없는 밤"
"US002241","BC0000087",3,"주홍 글자"
"US002241","BC0001437",3,"오뒷세이아"
"US002241","BC0004318",3.5,"에밀"
"US002241","BC0001309",3.5,"안나 카레니나"
"US002241","BC0001058",3.5,"변신"
"US002241","BC0002310",3,"무정"
"US002241","BC0000090",3,"맥베스"
"US002241","BC0000239",3,"마담 보바리"
"US002241","BC0000128",2.5,"구운몽"
"US002241","BC0003091",2.5,"간디 자서전"
"US002241","BC0001702",4,"로마인 이야기"
"US002241","BC0006074",3,"마녀를 잡아라"
"US002241","BC0000173",3.5,"오즈의 마법사"
"US002241","BC0003546",3.5,"작은 아씨들"
"US002241","BC0000352",3.5,"앤"
"US002241","BC0003162",3,"뒤죽 박죽 공원의 메리 포핀스"
"US002241","BC0003163",3,"우산 타고 날아온 메리 포핀스"
"US002241","BC0001363",3.5,"마당을 나온 암탉 (반양장)"
"US002241","BC0001485",2.5,"톰 소여의 모험"
"US002241","BC0001545",2.5,"허클베리 핀의 모험"
"US002241","BC0000366",4,"모모"
"US002241","BC0000064",2.5,"탈무드"
"US002241","BC0000928",3.5,"내 이름은 삐삐 롱스타킹"
"US002241","BC0004226",3,"비밀의 화원"
"US002241","BC0000862",2.5,"세드릭 이야기"
"US002241","BC0004899",2.5,"세라 이야기"
"US002241","BC0003232",3,"피터 팬"
"US002241","BC0000095",3.5,"찰리와 초콜릿 공장"
"US002241","BC0002950",3,"찰리와 거대한 유리 엘리베이터"
"US002241","BC0005792",3,"제임스와 슈퍼 복숭아"
"US002241","BC0006075",3,"조지, 마법의 약을 만들다"
"US002241","BC0001289",3,"80일간의 세계일주"
"US002241","BC0000158",3,"만화로 보는 그리스 로마 신화"
"US002241","BC0001276",3,"신기한 스쿨버스"
"US002241","BC0008591",3,"오즈의 오즈마 공주"
"US002241","BC0000262",3,"키다리 아저씨"
"US002241","BC0001308",4,"마틸다"
"US002241","BC0025680",4,"마니아를 위한 세계 SF 걸작선"
"US002241","BC0001395",3.5,"내 문장이 그렇게 이상한가요?"
"US002241","BC0001584",3.5,"국가란 무엇인가"
"US002241","BC0001495",3.5,"반 고흐, 영혼의 편지"
"US002241","BC0003120",3.5,"프리다 칼로, 내 영혼의 일기"
"US002241","BC0001686",3.5,"장미의 이름"
"US002241","BC0001414",3.5,"백년 동안의 고독"
"US002241","BC0001884",4,"왕좌의 게임"
"US002241","BC0000927",4,"반지의 제왕"
"US002241","BC0003791",3.5,"호빗"
"US002241","BC0001315",3,"영혼을 위한 닭고기 수프 1"
"US002241","BC0001098",3.5,"다 빈치 코드"
"US002241","BC0000223",3.5,"난장이가 쏘아올린 작은 공"
"US002241","BC0001018",3,"우동 한 그릇"
"US002241","BC0000309",3.5,"아홉살 인생"
"US002241","BC0000985",4,"향수"
"US002241","BC0000225",3,"바보 이반"
"US002241","BC0000226",3.5,"창가의 토토"
"US002241","BC0000199",3.5,"나니아 연대기"
"US002241","BC0001332",3.5,"천사와 악마"
"US002241","BC0001462",3.5,"뇌"
"US002241","BC0000275",3.5,"나무"
"US002241","BC0010191",3.5,"퀴디치의 역사"
"US002241","BC0010192",3.5,"신비한 동물 사전"
"US002241","BC0000354",4,"해리 포터와 혼혈왕자"
"US002241","BC0000355",4,"해리 포터와 불사조 기사단"
"US002241","BC0000353",4,"해리 포터와 죽음의 성물"
"US002241","BC0000356",4,"해리 포터와 불의 잔"
"US002241","BC0000358",4,"해리 포터와 비밀의 방"
"US002241","BC0000359",4,"해리 포터와 마법사의 돌"
"US002241","BC0006229",3.5,"캐리"
"US002241","BC0002468",4.5,"유혹하는 글쓰기"
"US002241","BC0001186",2.5,"노르웨이의 숲"
"US002241","BC0002907",3,"무라카미 하루키 수필집"
"US002241","BC0008367",3,"천공의 벌"
"US002241","BC0003489",3,"회랑정 살인사건"
"US002241","BC0002415",3,"악의"
"US002241","BC0002167",3.5,"백야행"
"US002241","BC0001065",3,"용의자 X의 헌신"
"US002241","BC0004707",3,"아르센 뤼팽 전집"
"US002241","BC0005622",3.5,"애거서 크리스티 전집"
"US002241","BC0002408",3.5,"ABC 살인사건"
"US002241","BC0000191",3.5,"오리엔트 특급 살인"
"US002241","BC0000192",3.5,"그리고 아무도 없었다"
"US002241","BC0001730",4,"셜록 홈즈 : 주홍색 연구"
"US002241","BC0001006",4,"셜록 홈즈 전집"
"US002241","BC0001184",3,"낭만적 연애와 그 후의 일상"
"US002241","BC0000236",4,"왜 나는 너를 사랑하는가"
"US002241","BC0001087",4,"살인자의 기억법"
"US002241","BC0000184",4.5,"엘리베이터에 낀 그 남자는 어떻게 되었나"
"US002242","BC0008619",3,"Catching Fire"
"US002242","BC0001697",4,"죽은 시인의 사회"
"US002242","BC0000322",4,"뉴문"
"US002242","BC0002337",4,"이지성의 꿈꾸는 다락방"
"US002242","BC0001669",5,"죽은 시인의 사회"
"US002242","BC0000244",3.5,"걸리버 여행기"
"US002242","BC0000346",5,"연금술사"
"US002242","BC0000390",3.5,"한국이 싫어서"
"US002242","BC0001405",3.5,"리딩으로 리드하라"
"US002242","BC0000121",3.5,"치즈 인 더 트랩"
"US002242","BC0000047",4,"로미오와 줄리엣"
"US002242","BC0000072",3.5,"헝거 게임"
"US002242","BC0002531",3.5,"태연한 인생"
"US002242","BC0004437",4,"버티는 삶에 관하여"
"US002242","BC0001331",5,"냉정과 열정사이 Blu"
"US002242","BC0003443",3.5,"캐롤"
"US002242","BC0004975",4.5,"모든 요일의 기록"
"US002242","BC0001349",4,"꿈꾸는 다락방"
"US002242","BC0005016",3.5,"1cm 첫 번째 이야기"
"US002242","BC0000120",4,"원미동 사람들"
"US002242","BC0001502",4,"마지막 잎새"
"US002242","BC0001723",5,"어디선가 나를 찾는 전화벨이 울리고"
"US002242","BC0000948",4,"종이 여자"
"US002242","BC0001011",3.5,"고백"
"US002242","BC0004265",4,"하늘과 바람과 별과 詩 필사책"
"US002242","BC0000030",4,"멈추면, 비로소 보이는 것들"
"US002242","BC0000981",4,"사서함 110호의 우편물"
"US002242","BC0001098",4,"다 빈치 코드"
"US002242","BC0002719",4,"담론"
"US002242","BC0001489",3.5,"오셀로"
"US002242","BC0001618",4.5,"김연아의 7분 드라마"
"US002242","BC0000776",3.5,"흰"
"US002242","BC0001870",4,"천사의 부름"
"US002242","BC0001675",4,"레미제라블"
"US002242","BC0001336",4,"운수 좋은 날 「현진건」"
"US002242","BC0000101",4,"꿀벌과 천둥"
"US002242","BC0001692",4.5,"소설가 구보씨의 일일"
"US002242","BC0000276",3.5,"신"
"US002242","BC0000043",4,"정의란 무엇인가"
"US002242","BC0002909",4,"그리스 로마 신화"
"US002242","BC0002381",4,"인페르노"
"US002242","BC0001140",5,"지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편"
"US002242","BC0000353",5,"해리 포터와 죽음의 성물"
"US002242","BC0000916",4,"1cm+ 일 센티 플러스"
"US002242","BC0000800",5,"하늘과 바람과 별과 詩"
"US002242","BC0003474",4,"아르테미스"
"US002242","BC0002138",5,"멈추면, 비로소 보이는 것들"
"US002242","BC0000318",4,"모킹제이"
"US002242","BC0002976",4,"나의 친애하는 적"
"US002242","BC0000188",4.5,"브리다"
"US002242","BC0002128",4,"브루클린의 소녀"
"US002242","BC0002148",3.5,"내일"
"US002242","BC0010489",4,"브리 태너"
"US002242","BC0000355",5,"해리 포터와 불사조 기사단"
"US002242","BC0001509",4,"센트럴파크"
"US002242","BC0008233",5,"Call Me by Your Name"
"US002242","BC0001883",4,"지식 e - 시즌 6"
"US002242","BC0003270",5,"어쩌면 별들이 너의 슬픔을 가져갈지도 몰라"
"US002242","BC0000268",4,"위저드 베이커리"
"US002242","BC0001601",3.5,"오직 두 사람"
"US002242","BC0002376",4.5,"바람이 분다 당신이 좋다"
"US002242","BC0001393",3.5,"2017 제8회 젊은작가상 수상작품집"
"US002242","BC0001733",4.5,"내가 사랑한 유럽 TOP10"
"US002242","BC0000560",5,"꽃을 보듯 너를 본다"
"US002242","BC0002122",4,"마지막 수업"
"US002242","BC0000358",5,"해리 포터와 비밀의 방"
"US002242","BC0008813",3.5,"글자전쟁"
"US002242","BC0001077",4,"너무 한낮의 연애"
"US002242","BC0001186",5,"노르웨이의 숲"
"US002242","BC0000989",5,"덕혜옹주"
"US002242","BC0000099",3.5,"바깥은 여름"
"US002242","BC0002129",4,"지금 이 순간"
"US002242","BC0001707",3.5,"편의점 인간"
"US002242","BC0000051",5,"어린 왕자"
"US002242","BC0000349",4,"미 비포 유"
"US002242","BC0003609",5,"그믐, 또는 당신이 세계를 기억하는 방식"
"US002242","BC0000356",5,"해리 포터와 불의 잔"
"US002242","BC0002165",4.5,"마지막 잎새"
"US002242","BC0001065",5,"용의자 X의 헌신"
"US002242","BC0000314",4.5,"채식주의자"
"US002242","BC0000788",3.5,"원더보이"
"US002242","BC0008262",3,"스무 살"
"US002242","BC0001096",3.5,"파도가 바다의 일이라면"
"US002242","BC0001093",5,"사랑이라니, 선영아"
"US002242","BC0001092",3.5,"세계의 끝 여자친구"
"US002242","BC0006136",3,"Mockingjay"
"US002242","BC0008171",3,"The Girl on the Train"
"US002242","BC0001303",4,"덕혜옹주"
"US002242","BC0001370",4,"정글만리"
"US002242","BC0001369",3,"닥치고 정치"
"US002242","BC0000174",4,"마션"
"US002242","BC0000063",5,"데미안"
"US002242","BC0000228",3,"성균관 유생들의 나날"
"US002242","BC0001097",5,"쇼코의 미소"
"US002242","BC0001577",5,"소년이 온다"
"US002242","BC0001992",5,"말의 품격"
"US002242","BC0001087",4,"살인자의 기억법"
"US002242","BC0003564",3.5,"착한 여자"
"US002242","BC0003656",4,"딸에게 주는 레시피"
"US002242","BC0001190",4,"네가 어떤 삶을 살든 나는 너를 응원할 것이다"
"US002242","BC0000221",3,"봉순이 언니"
"US002242","BC0001141",5,"우리들의 행복한 시간"
"US002242","BC0000222",5,"도가니"
"US002242","BC0003707",3.5,"공지영의 수도원 기행"
"US002242","BC0008245",3,"공지영의 지리산 행복학교"
"US002242","BC0010035",4,"트렁크"
"US002242","BC0000929",5,"우아한 거짓말"
"US002242","BC0000308",5,"완득이"
"US002242","BC0013299",4,"안녕, 내 모든 것"
"US002242","BC0006282",3,"사랑의 기초 : 연인들"
"US002242","BC0011659",3.5,"너는 모른다"
"US002242","BC0006283",3.5,"오늘의 거짓말"
"US002242","BC0000214",5,"달콤한 나의 도시"
"US002242","BC0001424",4,"종의 기원"
"US002242","BC0000337",4,"7년의 밤"
"US002242","BC0009900",3.5,"정유정의 히말라야 환상방황"
"US002242","BC0003682",3.5,"위험한 비너스"
"US002242","BC0001968",4,"매스커레이드 이브"
"US002242","BC0002141",3,"기린의 날개"
"US002242","BC0003533",3,"몽환화"
"US002242","BC0003327",5,"한여름의 방정식"
"US002242","BC0002412",4,"매스커레이드 호텔"
"US002242","BC0002383",3.5,"라플라스의 마녀"
"US002242","BC0001398",4,"가면 산장 살인 사건"
"US002242","BC0000691",4,"82년생 김지영"
"US002242","BC0001348",4,"나미야 잡화점의 기적"
"US002242","BC0001191",5,"코스모스"
"US002242","BC0002462",3,"피로사회"
"US002243","BC0005885",2,"기획자의 습관"
"US002243","BC0008189",2,"부자들의 생각법"
"US002243","BC0019116",0.5,"나는 둔감하게 살기로 했다"
"US002243","BC0016725",2.5,"312호에서는 303호 여자가 보인다"
"US002243","BC0000314",1,"채식주의자"
"US002243","BC0002735",2,"어두운 상점들의 거리"
"US002243","BC0008140",2,"나오미와 가나코"
"US002243","BC0001599",1,"개인주의자 선언"
"US002243","BC0002383",2,"라플라스의 마녀"
"US002243","BC0002149",2,"트렌드 코리아 2018"
"US002243","BC0000625",2.5,"딸에 대하여"
"US002243","BC0002417",3,"백설공주에게 죽음을"
"US002243","BC0000390",5,"한국이 싫어서"
"US002243","BC0005319",5,"숨쉬듯 가볍게"
"US002243","BC0000451",5,"빌러비드"
"US002243","BC0001096",5,"파도가 바다의 일이라면"
"US002243","BC0001088",4,"뉴스의 시대"
"US002243","BC0004391",4,"나는 생각이 너무 많아"
"US002243","BC0000192",4,"그리고 아무도 없었다"
"US002243","BC0000268",4,"위저드 베이커리"
"US002243","BC0007936",3,"굽이치는 강가에서"
"US002243","BC0007942",3,"초콜릿 코스모스"
"US002243","BC0001668",2,"흑과 다의 환상"
"US002243","BC0000292",2,"보리의 바다에 가라앉는 열매"
"US002243","BC0000294",2,"밤의 피크닉"
"US002243","BC0000291",2,"여섯 번째 사요코"
"US002243","BC0004255",1.5,"이름 없는 독"
"US002243","BC0003427",2,"스나크 사냥"
"US002243","BC0015079",2,"나는 지갑이다"
"US002243","BC0013312",2,"외딴집"
"US002243","BC0004256",3,"낙원"
"US002243","BC0001433",3,"화차"
"US002243","BC0001348",3,"나미야 잡화점의 기적"
"US002243","BC0001552",2,"누가 내 치즈를 옮겼을까?"
"US002243","BC0002977",2,"몰입 - 인생을 바꾸는 자기 혁명"
"US002243","BC0000346",3,"연금술사"
"US002243","BC0001062",3,"오베라는 남자"
"US002243","BC0000354",3,"해리 포터와 혼혈왕자"
"US002243","BC0001140",5,"지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편"
"US002243","BC0000013",2,"아프니까 청춘이다"
"US002243","BC0000357",3,"해리 포터와 아즈카반의 죄수"
"US002243","BC0001098",3,"다 빈치 코드"
"US002243","BC0000049",3,"오만과 편견"
"US002243","BC0000970",4,"창문 넘어 도망친 100세 노인"
"US002243","BC0001729",3,"자살가게"
"US002243","BC0000233",2.5,"폭풍의 언덕"
"US002243","BC0000063",4.5,"데미안"
"US002243","BC0000046",3,"이방인"
"US002243","BC0004910",3,"구운몽"
"US002243","BC0000153",4,"아내를 모자로 착각한 남자"
"US002243","BC0000359",3,"해리 포터와 마법사의 돌"
"US002243","BC0000232",2.5,"제인 에어"
"US002243","BC0000309",3,"아홉살 인생"
"US002244","BC0001401",3.5,"진이, 지니"
"US002244","BC0002725",5,"궁극의 아이"
"US002244","BC0000266",4,"파과"
"US002244","BC0001596",4,"미스 함무라비"
"US002244","BC0001353",5,"사피엔스"
"US002244","BC0004206",2,"무례한 사람에게 웃으며 대처하는 법"
"US002244","BC0000385",4,"아몬드"
"US002244","BC0001431",3,"고양이"
"US002244","BC0002116",5,"고구려"
"US002244","BC0004456",3,"빽넘버"
"US002244","BC0004324",4.5,"청춘의 독서"
"US002244","BC0012083",4,"엄마, 오늘도 사랑해"
"US002244","BC0001601",2.5,"오직 두 사람"
"US002244","BC0000346",4,"연금술사"
"US002244","BC0004400",3,"제7일"
"US002244","BC0000390",2.5,"한국이 싫어서"
"US002244","BC0002650",5,"생각하는 힘, 노자 인문학"
"US002244","BC0000063",5,"데미안"
"US002244","BC0003251",3.5,"라이터 좀 빌립시다"
"US002244","BC0000267",4,"아가미"
"US002244","BC0007383",5,"여자다운 게 어딨어"
"US002244","BC0004955",2,"1만권 독서법"
"US002244","BC0001081",4,"닥치는 대로 끌리는 대로 오직 재미있게 이동진 독서법"
"US002244","BC0021089",3,"위로의 그림책"
"US002244","BC0001693",3.5,"삼봉이발소"
"US002244","BC0000800",3.5,"하늘과 바람과 별과 詩"
"US002244","BC0000308",3.5,"완득이"
"US002244","BC0000051",5,"어린 왕자"
"US002244","BC0005667",4,"혼자서 완전하게"
"US002244","BC0000095",4,"찰리와 초콜릿 공장"
"US002244","BC0006068",4,"딸아, 외로울 때는 시를 읽으렴"
"US002244","BC0007648",4.5,"궁에는 개꽃이 산다 1"
"US002244","BC0005345",3.5,"기획의 정석"
"US002244","BC0000477",4,"어른이 되기는 글렀어"
"US002244","BC0000093",3,"완득이"
"US002244","BC0004387",4.5,"너는 나에게 상처를 줄 수 없다"
"US002244","BC0004199",4,"표백"
"US002244","BC0004332",3.5,"트렌드 코리아 2016"
"US002244","BC0000895",4,"벚꽃지는 계절에 그대를 그리워하네"
"US002244","BC0000284",5,"천 개의 찬란한 태양"
"US002244","BC0000092",5,"고래"
"US002244","BC0004215",3,"동급생"
"US002244","BC0001557",3.5,"그러니까 당신도 살아"
"US002244","BC0002386",3,"천 번을 흔들려야 어른이 된다"
"US002244","BC0002964",5,"천년의 금서"
"US002244","BC0000189",3,"바보 빅터"
"US002244","BC0000072",5,"헝거 게임"
"US002244","BC0000285",5,"연을 쫓는 아이"
"US002244","BC0000299",3,"공중그네"
"US002244","BC0000340",1,"비행운"
"US002244","BC0001302",3.5,"안나라수마나라"
"US002244","BC0000949",3,"구해줘"
"US002244","BC0002920",3.5,"광고천재 이제석"
"US002244","BC0000030",3.5,"멈추면, 비로소 보이는 것들"
"US002244","BC0000337",5,"7년의 밤"
"US002244","BC0000916",3,"1cm+ 일 센티 플러스"
"US002244","BC0001098",4.5,"다 빈치 코드"
"US002244","BC0000276",5,"신"
"US002244","BC0001087",5,"살인자의 기억법"
"US002244","BC0000228",3.5,"성균관 유생들의 나날"
"US002244","BC0000013",3,"아프니까 청춘이다"
"US002244","BC0000691",5,"82년생 김지영"
"US002244","BC0001551",5,"파피용"
"US002244","BC0000190",3,"마시멜로 이야기"
